date,ticker,sector,open,high,low,close,volume,period_return_pct,ma_short,ma_long,volatility_ann,dollar_volume,range_pct
2023-12-29,JPM,Financials,157.8961,160.9416,157.6321,160.3853,23117408.0,1.6129,144.0168,134.7407,20.9297,3707692417.3024,2.0995
2024-01-05,JPM,Financials,160.4096,164.4794,160.2389,163.4264,41840689.0,1.8961,146.064,135.4368,20.9228,6837873176.7896,2.6464
2024-01-12,JPM,Financials,163.1892,167.259,159.9828,160.3717,62179766.0,-1.8692,147.6658,135.9842,21.8647,9971874779.0222,4.5481
2024-01-19,JPM,Financials,156.4063,161.8137,155.8655,161.567,50811805.0,0.7453,149.7259,136.6952,19.5951,8209510898.435,3.8162
2024-01-26,JPM,Financials,161.7093,164.1759,159.793,163.4359,47134910.0,1.1567,152.4563,137.3493,13.6866,7703536437.269,2.7428
2024-02-02,JPM,Financials,163.3979,169.1468,162.5062,165.7601,47277724.0,1.4221,154.8353,138.0344,11.4446,7836760258.0124,4.0864
2024-02-09,JPM,Financials,164.9347,166.8416,164.043,166.0257,34168336.0,0.1602,156.986,138.7255,11.6522,5672821902.2352,1.706
2024-02-16,JPM,Financials,165.8076,170.9588,163.7537,169.8394,40869648.0,2.2971,158.9665,139.4686,10.0248,6941276494.5312,4.4
2024-02-23,JPM,Financials,169.9911,175.6926,169.2464,174.5447,33098108.0,2.7704,161.2568,140.3255,10.2711,5777099331.4276,3.8087
2024-03-01,JPM,Financials,174.3171,176.869,172.8846,175.778,34949072.0,0.7066,163.4026,141.1577,10.2558,6143277978.016,2.3047
2024-03-08,JPM,Financials,175.2278,180.7206,174.8104,178.5576,35044804.0,1.5813,165.6404,142.2208,10.2471,6257516094.7104,3.3809
2024-03-15,JPM,Financials,177.6658,181.8874,176.6603,180.5308,46408788.0,1.1051,167.5432,143.461,8.184,8378215624.6704,2.9589
2024-03-22,JPM,Financials,180.8439,190.1882,180.1419,186.5264,46172239.0,3.3211,169.7499,144.8324,9.2744,8612341520.6096,5.5769
2024-03-28,JPM,Financials,186.5074,190.4159,184.0935,190.0175,31935569.0,1.8716,172.0293,146.1752,9.3264,6068316982.4575,3.4344
2024-04-05,JPM,Financials,190.8386,191.7451,186.1819,188.4148,37874303.0,-0.8434,173.9515,147.5199,10.1653,7136079224.8844,2.9881
2024-04-12,JPM,Financials,188.577,189.8748,174.187,174.4256,63753518.0,-7.4247,175.0326,148.3942,19.2408,11120245629.2608,9.0062
2024-04-19,JPM,Financials,176.0574,178.8819,170.9999,177.2979,63195519.0,1.6467,176.2426,149.2914,19.3379,11204432808.1101,4.6094
2024-04-26,JPM,Financials,177.4792,185.9529,177.4697,184.636,43854865.0,4.1389,177.8734,150.3708,20.4938,8097186854.14,4.7801
2024-05-03,JPM,Financials,184.6264,186.0673,179.8361,181.7923,36435945.0,-1.5402,179.1067,151.4224,21.0659,6623774244.2235,3.4649
2024-05-10,JPM,Financials,182.9565,190.2182,181.1292,189.6744,40334547.0,4.3358,180.9258,152.6727,22.1823,7650431001.4968,5.018
2024-05-17,JPM,Financials,189.703,195.667,188.9778,195.4189,41773808.0,3.0286,182.8935,153.9427,22.4042,8163391608.1712,3.5397
2024-05-24,JPM,Financials,195.0372,196.459,186.4586,191.5256,56645068.0,-1.9923,184.1997,155.1778,22.9128,10848980635.7408,5.3634
2024-05-31,JPM,Financials,190.7145,193.997,187.8804,193.3577,34277855.0,0.9566,185.552,156.3851,22.9155,6627887203.7335,3.2556
2024-06-07,JPM,Financials,193.0524,193.1574,186.3918,190.8004,36249031.0,-1.3226,186.4937,157.5336,23.2114,6916329614.4124,3.6298
2024-06-14,JPM,Financials,190.1229,191.6496,182.1454,184.9127,43519647.0,-3.0858,186.8308,158.5286,24.2741,8047335429.8169,5.2179
2024-06-21,JPM,Financials,184.6264,190.3233,183.8249,187.3174,47451973.0,1.3005,186.8916,159.6487,23.4854,8888580207.2302,3.5351
2024-06-28,JPM,Financials,188.7583,193.3291,187.2936,193.0047,47681489.0,3.0362,187.1214,160.7603,23.9802,9202751479.9983,3.2225
2024-07-05,JPM,Financials,194.6451,201.8805,194.4724,196.5163,31662793.0,1.8194,187.7446,161.9414,24.0828,6222254928.0259,3.8093
2024-07-12,JPM,Financials,196.7562,201.2855,193.9349,196.6602,52206096.0,0.0732,189.455,163.0274,17.26,10266861280.5792,3.7902
2024-07-19,JPM,Financials,198.8193,208.7704,198.3683,201.3047,54360181.0,2.3617,191.3016,164.1095,17.4427,10942959928.1507,5.2438
2024-07-26,JPM,Financials,201.9572,204.5481,199.6446,203.6653,34771003.0,1.1727,192.7654,165.2017,16.0925,7081646757.2959,2.4561
2024-08-02,JPM,Financials,204.0587,207.6476,188.9354,191.0945,53416298.0,-6.1723,193.481,166.0682,20.9272,10207560758.161,9.904
2024-08-09,JPM,Financials,186.2102,198.1284,183.1875,197.4855,47038650.0,3.3444,194.0818,167.0859,20.2057,9289451314.575,8.1561
2024-08-16,JPM,Financials,198.0708,205.4406,195.4319,205.3254,35255944.0,3.9699,194.8439,168.353,20.8251,7238940804.1776,5.1213
2024-08-23,JPM,Financials,205.3541,210.3344,204.241,209.49,29394592.0,2.0283,196.2258,169.7347,20.354,6157873078.08,2.9835
2024-08-30,JPM,Financials,210.1617,216.3703,209.2405,215.7178,31787145.0,2.9728,197.9458,171.2403,20.845,6857052987.681,3.4075
2024-09-06,JPM,Financials,213.3189,215.0461,202.5617,203.8764,32146621.0,-5.4893,198.9516,172.5721,24.1591,6553937361.6444,6.1632
2024-09-13,JPM,Financials,206.496,209.8067,192.5051,196.0652,70283170.0,-3.8313,199.8095,173.6639,24.6874,13780083782.684,8.9876
2024-09-20,JPM,Financials,197.5142,203.3486,197.2839,202.5617,56988299.0,3.3134,200.9821,174.9362,25.2889,11543646725.5483,3.0741
2024-09-27,JPM,Financials,202.4754,204.3466,200.182,201.9956,38363180.0,-0.2795,201.6737,176.2103,24.8045,7749193562.008,2.0804
2024-10-04,JPM,Financials,199.1465,204.3204,197.2449,203.886,40484049.0,0.9359,202.2406,177.5002,24.6488,8254130814.414,3.5872
2024-10-11,JPM,Financials,203.7026,216.8303,201.1446,214.5716,46012369.0,5.241,203.6184,178.9429,26.5049,9872947636.1204,7.7982
2024-10-18,JPM,Financials,215.45,218.0756,211.28,217.5447,38137994.0,1.3856,204.8677,180.5345,26.3166,8296718463.3318,3.2164
2024-10-25,JPM,Financials,217.3999,217.8632,213.2057,214.5909,34009202.0,-1.3578,205.7081,182.2008,26.5886,7298065265.4618,2.1845
2024-11-01,JPM,Financials,215.5948,218.8767,213.8862,215.199,35287285.0,0.2834,207.5623,183.7463,22.4107,7593788444.715,2.3332
2024-11-08,JPM,Financials,214.9191,239.3889,211.5599,228.7515,63771198.0,6.2977,209.9674,185.4902,24.4557,14587757199.297,13.1542
2024-11-15,JPM,Financials,231.6667,237.8638,230.4697,236.7923,49041630.0,3.5151,212.3879,187.2729,24.2477,11612680363.449,3.2082
2024-11-22,JPM,Financials,239.1572,240.499,230.3539,239.9198,41641348.0,1.3208,214.7287,189.1027,24.1785,9990583883.8904,4.4041
2024-11-29,JPM,Financials,240.9237,245.4798,239.7171,241.0492,27474582.0,0.4707,216.6772,190.8944,23.8546,6622726011.4344,2.404
2024-12-06,JPM,Financials,240.8851,241.5608,233.8192,238.7711,34995974.0,-0.9451,219.3614,192.6118,19.9923,8356027207.5514,3.3109
2024-12-13,JPM,Financials,238.5491,239.3503,230.8401,231.6088,40575767.0,-2.9997,222.0956,194.0698,19.1253,9397704703.9496,3.6866
2024-12-20,JPM,Financials,232.2555,232.3134,221.5602,229.35,72577224.0,-0.9753,224.1562,195.445,19.1132,16645586324.4,4.8534
2024-12-27,JPM,Financials,227.8731,234.9389,226.7244,232.796,22523395.0,1.5025,226.5255,196.8375,18.931,5243356262.42,3.6231
2025-01-03,JPM,Financials,230.4794,236.3772,228.877,234.8328,29306703.0,0.8749,228.906,198.2107,18.9341,6882175124.2584,3.277
2025-01-10,JPM,Financials,236.4543,238.39,231.6465,232.7429,37603306.0,-0.89,230.3038,199.6024,17.0326,8751902488.0274,2.9111
2025-01-17,JPM,Financials,232.5488,252.8763,231.8987,251.4597,73831670.0,8.0418,232.9126,201.3311,22.5747,18565689588.699,9.046
2025-01-24,JPM,Financials,252.3427,259.1639,251.7933,256.971,41149970.0,2.1917,236.1726,203.1299,21.9641,10574348940.87,2.9272
2025-01-31,JPM,Financials,256.3209,262.7733,254.4677,259.3579,38532253.0,0.9289,239.5695,204.9299,21.8548,9993644220.3487,3.2639
2025-02-07,JPM,Financials,254.0504,270.2736,253.9251,267.6053,33834010.0,3.1799,242.5582,206.8833,19.6604,9054160396.253,6.4383
2025-02-14,JPM,Financials,267.9449,270.9367,261.5798,268.3718,36594916.0,0.2864,244.9874,208.7782,19.0991,9821043477.7688,3.5771
2025-02-21,JPM,Financials,268.5368,271.9231,255.0304,256.3888,41609283.0,-4.4651,246.2543,210.3521,21.967,10668154137.2304,6.6238
2025-02-28,JPM,Financials,257.6016,259.0668,245.8224,256.7866,44596348.0,0.1552,247.4648,211.9099,21.9812,11451744575.3368,5.3878
2025-03-07,JPM,Financials,256.1559,258.407,232.3063,235.0813,60867330.0,-8.4527,247.181,212.9969,28.3653,14308771063.929,11.2355
2025-03-14,JPM,Financials,229.1916,230.453,217.5675,225.5336,81357533.0,-4.0614,246.7137,213.8624,28.9182,18348857304.6088,5.9225
2025-03-21,JPM,Financials,224.3111,235.1298,223.6076,234.4506,57706857.0,3.9537,247.106,214.784,29.9552,13529407247.7642,5.1528
2025-03-28,JPM,Financials,238.1862,247.1031,233.946,235.6343,51496503.0,0.5049,247.3244,215.6612,29.8406,12134342436.8529,5.624
2025-04-04,JPM,Financials,233.8432,241.496,204.0719,205.3905,73775587.0,-12.8351,245.0596,215.9877,39.483,15152804701.7235,18.3387
